3276	38	design was great the performance	38	design was great the performance 	0	-3.54692	-3.54692	0.00000	5	0.41200	0.41200
3277	0	shy of dreadful a few	42	just of dreadful a few 	42	-35.12956	-20.56956	14.56000	4	0.00015	0.00584
3278	45	character is annoying in the	45	character is annoying in the 	0	-3.46156	-3.46156	0.00000	5	0.42089	0.42089
3279	0	sauk is laughable as the	39	wooden is laughable as the 	39	-43.08360	-23.78491	19.29869	4	0.00002	0.00262
3280	53	found it refreshing to think	53	found it refreshing to think 	0	-4.13465	-4.13465	0.00000	5	0.35570	0.35570
3281	70	of the best ever created	70	of the best ever created 	0	-3.75067	-3.75067	0.00000	5	0.39154	0.39154
3282	-1	plot is solid despite what	0	          	1	-26.01761	-21.14105	4.87656	0	0.00150	0.00507
3283	66	a lost gem for me	66	a lost gem for me 	0	-12.71580	-12.71580	0.00000	5	0.04163	0.04163
3284	38	is as terrible a performance	38	is as terrible a performance 	0	-18.57074	-18.57074	0.00000	5	0.00963	0.00963
3285	45	for a funny supporting turn	45	for a funny supporting turn 	0	-6.28887	-6.28887	0.00000	5	0.20758	0.20758
3286	49	could be best described with	49	could be best described with 	0	-5.70498	-5.70498	0.00000	5	0.24021	0.24021
3287	0	good laugh 5/10	0	          	0	-16.48053	-16.48053	0.00000	1	0.01624	0.01624
3288	47	have committed terrible act the	47	have committed terrible act the 	0	-7.65319	-7.65319	0.00000	5	0.14759	0.14759
3289	42	camera the best shot are	42	camera the best shot are 	0	-9.43557	-9.43557	0.00000	5	0.09452	0.09452
3290	41	but the best part of	41	but the best part of 	0	-0.29301	-0.29301	0.00000	5	0.92937	0.92937
3291	0	hardy is funny as the	51	studio is funny as the 	51	-31.95633	-16.63997	15.31636	4	0.00034	0.01561
3292	41	do their best hip cat	41	do their best hip cat 	0	-6.05258	-6.05258	0.00000	5	0.22022	0.22022
3293	42	it though awful and i	42	it though awful and i 	0	-12.76647	-12.76647	0.00000	5	0.04111	0.04111
3294	38	a real great man who	38	a real great man who 	0	-6.95601	-6.95601	0.00000	5	0.17570	0.17570
3295	63	end was disappointing as well	63	end was disappointing as well 	0	-9.71884	-9.71884	0.00000	5	0.08806	0.08806
3296	40	presence and sadly he is	40	presence and sadly he is 	0	-5.86142	-5.86142	0.00000	5	0.23100	0.23100
3297	0	sorry ton 1/10	0	          	0	-13.89741	-13.89741	0.00000	1	0.03098	0.03098
3298	41	one the best movie about	41	one the best movie about 	0	-9.57156	-9.57156	0.00000	5	0.09137	0.09137
3299	60	unfortunately a waste of my	60	unfortunately a waste of my 	0	-2.16597	-2.16597	0.00000	5	0.58188	0.58188
3300	37	is not funny and much	37	is not funny and much 	0	-6.62624	-6.62624	0.00000	5	0.19079	0.19079
3301	0	orgasm is amazing i have	41	their is amazing i have 	41	-37.42795	-17.43400	19.99395	4	0.00009	0.01280
3302	43	was a funny movie not	43	was a funny movie not 	0	-5.39621	-5.39621	0.00000	5	0.25949	0.25949
3303	41	written and badly executed load	41	written and badly executed load 	0	-2.29420	-2.29420	0.00000	5	0.56352	0.56352
3304	43	probably his best ever role	43	probably his best ever role 	0	-6.79464	-6.79464	0.00000	5	0.18293	0.18293
3305	41	the absolute worst most unrealistic	41	the absolute worst most unrealistic 	0	-7.55546	-7.55546	0.00000	5	0.15124	0.15124
3306	45	not the best judge but	45	not the best judge but 	0	-5.37435	-5.37435	0.00000	5	0.26091	0.26091
3307	41	was it funny after the	41	was it funny after the 	0	-10.75514	-10.75514	0.00000	5	0.06796	0.06796
3308	0	with the subtle disenfranchisement of	45	with the subtle of his 	45	-40.94434	-8.06171	32.88263	4	0.00004	0.13326
3309	38	small bit boring but overall	38	small bit boring but overall 	0	-5.25758	-5.25758	0.00000	5	0.26864	0.26864
3310	38	hell i loved everything about	38	hell i loved everything about 	0	-5.40132	-5.40132	0.00000	5	0.25915	0.25915
3311	50	picture is badly directed by	50	picture is badly directed by 	0	-4.46213	-4.46213	0.00000	5	0.32774	0.32774
3312	43	character and solid plot the	43	character and solid plot the 	0	-7.42184	-7.42184	0.00000	5	0.15638	0.15638
3313	40	was the best muppet movie	40	was the best muppet movie 	0	-4.24067	-4.24067	0.00000	5	0.34640	0.34640
3314	43	is a great dramatic actor	43	is a great dramatic actor 	0	-7.60670	-7.60670	0.00000	5	0.14932	0.14932
3315	0	that his favorite employee stewart	45	that his favorite stewart is 	45	-43.14532	-19.10987	24.03545	4	0.00002	0.00842
3316	40	would get worse it did	41	would get worse it did 	1	-29.98383	-9.03206	20.95177	5	0.00056	0.10456
3317	41	it becomes annoying guess who	41	it becomes annoying guess who 	0	-8.15615	-8.15615	0.00000	5	0.13015	0.13015
3318	0	still dang funny it is	43	is still funny it is 	43	-41.44416	-8.85506	32.58910	4	0.00003	0.10929
3319	0	a complete waste of everyone's	46	a complete waste of time 	46	-34.16764	-4.25508	29.91256	4	0.00020	0.34515
3320	0	ever done 2/10	0	          	0	-7.15866	-7.15866	0.00000	1	0.16702	0.16702
3321	59	thing even worse it does	59	thing even worse it does 	0	-8.98679	-8.98679	0.00000	5	0.10575	0.10575
3322	40	is the worst movie i	40	is the worst movie i 	0	-0.30544	-0.30544	0.00000	5	0.92648	0.92648
3323	0	family to avoid which begs	0	          	0	-9.62614	-9.62614	0.00000	1	0.09013	0.09013
3324	42	board is fantastic richard widmark	42	board is fantastic richard widmark 	0	-5.54460	-5.54460	0.00000	5	0.25004	0.25004
3325	38	acting is awful the sfx	35	is just bad the acting 	-3	-20.08394	-16.62204	3.46190	3	0.00660	0.01568
3326	41	to mention dull having to	41	to mention dull having to 	0	-10.82091	-10.82091	0.00000	5	0.06686	0.06686
3327	41	movie name sadly he was	41	movie name sadly he was 	0	-20.81173	-20.81173	0.00000	5	0.00550	0.00550
3328	39	what is funny in this	39	what is funny in this 	0	-4.01028	-4.01028	0.00000	5	0.36694	0.36694
3329	60	is a 10/10 i promise	60	a 10 10 i promise 	0	-5.28098	-5.28098	0.00000	5	0.26707	0.26707
3330	65	of the best documentary on	65	of the best documentary on 	0	-4.73550	-4.73550	0.00000	5	0.30609	0.30609
3331	44	was pretty terrible all cliché	44	was pretty terrible all cliché 	0	-11.79604	-11.79604	0.00000	5	0.05239	0.05239
3332	56	is the best movie i	56	is the best movie i 	0	-0.87910	-0.87910	0.00000	5	0.80270	0.80270
3333	45	not the best nor the	45	not the best nor the 	0	-4.36503	-4.36503	0.00000	5	0.33579	0.33579
3334	39	i really enjoyed it i	39	i really enjoyed it i 	0	-2.25079	-2.25079	0.00000	5	0.56967	0.56967
3335	42	time but unfortunately none of	42	time but unfortunately none of 	0	-6.26733	-6.26733	0.00000	5	0.20871	0.20871
3336	46	is more amazing than the	46	is more amazing than the 	0	-7.58770	-7.58770	0.00000	5	0.15003	0.15003
3337	43	as film noir often having	0	          	-43	-18.96803	-12.38740	6.58063	0	0.00872	0.04519
3338	40	seems so badly miscast that	40	seems so badly miscast that 	0	-2.23515	-2.23515	0.00000	5	0.57190	0.57190
3339	45	and the best movie of	45	and the best movie of 	0	-0.54259	-0.54259	0.00000	5	0.87315	0.87315
3340	41	become rather dull and you	41	become rather dull and you 	0	-11.83694	-11.83694	0.00000	5	0.05186	0.05186
3341	0	it the worst pixar film	55	it the worst film ever 	55	-75.27750	-9.39666	65.88084	4	0.00000	0.09545
3342	0	outlaw was disappointing the story	40	the was disappointing the story 	40	-49.68596	-11.84539	37.84057	4	0.00000	0.05175
3343	45	the old funny bone completely	45	the old funny bone completely 	0	-15.41302	-15.41302	0.00000	5	0.02121	0.02121
3344	43	it is great to see	43	it is great to see 	0	-1.42684	-1.42684	0.00000	5	0.69998	0.69998
3345	43	movie was awful a catholic/superstitious/suspense	43	movie was awful a suspense 	0	-10.16275	-10.16275	0.00000	5	0.07881	0.07881
3346	40	it was amazing i remember	40	it was amazing i remember 	0	-5.77048	-5.77048	0.00000	5	0.23631	0.23631
3347	-1	do not waste your time	73	        waste 	74	-18.96375	-18.96375	0.00000	1	0.00873	0.00873
3348	0	enjoyed watching 7/10	0	          	0	-19.60586	-19.60586	0.00000	1	0.00744	0.00744
3349	-1	are not funny some i	0	          	1	-27.65544	-27.65544	0.00000	0	0.00099	0.00099
3350	0	is eric's best friend and	46	the is best friend and 	46	-36.36200	-17.17961	19.18239	4	0.00011	0.01364
3351	0	the similarly disappointing velvet goldmine	40	      at time 	40	-35.54540	-23.98240	11.56300	3	0.00014	0.00249
3352	42	even more beautifully seen and	7	        and 	-35	-17.51600	-12.10554	5.41046	1	0.01254	0.04849
3353	54	just that funny but if	54	just that funny but if 	0	-9.95270	-9.95270	0.00000	5	0.08306	0.08306
3354	0	to be bland drama moderate	2	        i 	2	-19.30087	-13.59612	5.70475	1	0.00802	0.03341
3355	0	same schtick unfortunately this film	42	the same unfortunately this film 	42	-48.41050	-13.85913	34.55137	4	0.00001	0.03128
3356	0	best show since	43	    best show since 	43	-41.27885	-10.14176	31.13709	5	0.00003	0.07923
3357	0	a illiant fantastic job irène	49	but he does a illiant 	49	-22.85494	-20.34610	2.50884	2	0.00330	0.00618
3358	39	sound is awful this might	39	sound is awful this might 	0	-7.92753	-7.92753	0.00000	5	0.13781	0.13781
3359	37	of my favorite because it	37	of my favorite because it 	0	-6.55106	-6.55106	0.00000	5	0.19441	0.19441
3360	0	a suffocatingly dull film a	6	      victim are 	6	-22.89084	-21.50970	1.38114	1	0.00327	0.00462
3361	45	trying her best dressed in	45	trying her best dressed in 	0	-3.81301	-3.81301	0.00000	5	0.38549	0.38549
3362	40	just plain badly done and	40	just plain badly done and 	0	-4.41514	-4.41514	0.00000	5	0.33161	0.33161
3363	56	minute to waste and you	56	minute to waste and you 	0	-11.69681	-11.69681	0.00000	5	0.05371	0.05371
3364	37	even more annoying is jennifer	38	even more annoying is jennifer 	1	-18.61468	-6.25560	12.35908	5	0.00953	0.20932
3365	39	this was surprisingly intelligent for	0	          	-39	-10.41418	-8.48781	1.92637	0	0.07401	0.11980
3366	40	of the best effort by	40	of the best effort by 	0	-6.26712	-6.26712	0.00000	5	0.20872	0.20872
3367	0	and exchanging bad baby talk	40	the and bad baby talk 	40	-37.71795	-19.24406	18.47389	4	0.00008	0.00814
3368	50	very good brilliant i can	50	very good brilliant i can 	0	-18.29969	-18.29969	0.00000	5	0.01031	0.01031
3369	0	it a 7/10	0	          	0	-6.01413	-6.01413	0.00000	1	0.22234	0.22234
3370	40	an uninteresting bland trite extremely	40	an uninteresting bland trite extremely 	0	-10.29261	-10.29261	0.00000	5	0.07629	0.07629
3371	42	classic film noir script lady	42	classic film noir script lady 	0	-10.02427	-10.02427	0.00000	5	0.08159	0.08159
3372	-1	said something funny aw this	38	said something funny this show 	39	-68.11632	-14.02551	54.09081	4	0.00000	0.03001
3373	37	of the best actor i	37	of the best actor i 	0	-7.26425	-7.26425	0.00000	5	0.16266	0.16266
3374	0	a very enjoyable film	0	          	0	-6.51647	-6.51647	0.00000	1	0.19610	0.19610
3375	43	the second best dirty harry	43	the second best dirty harry 	0	-4.82464	-4.82464	0.00000	5	0.29934	0.29934
3376	40	of help badly who he	40	of help badly who he 	0	-14.02209	-14.02209	0.00000	5	0.03003	0.03003
3377	40	movie is worse than deadly	40	movie is worse than deadly 	0	-8.19318	-8.19318	0.00000	5	0.12895	0.12895
3378	0	a darkly funny portrait director	37	is a perfect role for 	37	-27.35799	-20.47448	6.88351	1	0.00107	0.00598
3379	0	movie a 10/10	0	          	0	-10.96011	-10.96011	0.00000	1	0.06457	0.06457
3380	0	it 6 5/10	0	          	0	-21.24202	-21.24202	0.00000	1	0.00494	0.00494
3381	-1	worth the wasted 2 hour	39	      i thought 	40	-39.70549	-19.25039	20.45510	0	0.00005	0.00813
3382	44	of the best movie i	44	of the best movie i 	0	-0.47958	-0.47958	0.00000	5	0.88701	0.88701
3383	41	to be funny or not	41	to be funny or not 	0	-5.03463	-5.03463	0.00000	5	0.28404	0.28404
3384	51	to explain unfortunately mainstream cinema	51	to explain unfortunately mainstream cinema 	0	-1.31124	-1.31124	0.00000	5	0.72050	0.72050
3385	73	forget too bad do not	73	forget too bad do not 	0	-5.10518	-5.10518	0.00000	5	0.27907	0.27907
3386	0	a wonderful film to	43	    a wonderful film 	43	-23.84519	-8.93365	14.91154	4	0.00258	0.10716
3387	0	seeing but lacks the cohesive	40	worth seeing but lacks the 	40	-26.07324	-22.39559	3.67765	4	0.00148	0.00370
3388	0	i truly enjoyed	69	it is one of the 	69	-24.97905	-19.84240	5.13665	0	0.00194	0.00701
3389	39	was the perfect movie to	39	was the perfect movie to 	0	-5.14095	-5.14095	0.00000	5	0.27658	0.27658
3390	0	for 8 5/10	0	          	0	-26.86653	-26.86653	0.00000	1	0.00121	0.00121
3391	0	van cleef's obnoxious wig leather	0	          	0	-13.40816	-13.40816	0.00000	3	0.03501	0.03501
3392	43	not a bad martial art	43	not a bad martial art 	0	-4.58846	-4.58846	0.00000	5	0.31755	0.31755
3393	40	is the worst movie ever	40	is the worst movie ever 	0	-1.49506	-1.49506	0.00000	5	0.68814	0.68814
3394	0	touching film 8/10	0	          	0	-30.73445	-30.73445	0.00000	1	0.00046	0.00046
3395	38	can be funny to use	38	can be funny to use 	0	-6.12978	-6.12978	0.00000	5	0.21601	0.21601
3396	45	was just cheap and childish	45	was just cheap and childish 	0	-11.94343	-11.94343	0.00000	5	0.05050	0.05050
3397	42	not through subtle behavior but	42	not through subtle behavior but 	0	-9.61176	-9.61176	0.00000	5	0.09045	0.09045
3398	0	in rather dull and meaningless	0	          	0	-10.87665	-10.87665	0.00000	1	0.06593	0.06593
3399	41	for the worst after the	41	for the worst after the 	0	-4.96124	-4.96124	0.00000	5	0.28929	0.28929
3400	0	moser is wasted in his	47	comic is wasted in his 	47	-35.76178	-10.62574	25.13604	4	0.00013	0.07020
3401	49	of his best in addition	49	of his best in addition 	0	-12.58677	-12.58677	0.00000	5	0.04299	0.04299
3402	39	are all wonderful the script	39	are all wonderful the script 	0	-7.95546	-7.95546	0.00000	5	0.13685	0.13685
3403	0	were just awful the cartoonist	41	they were just awful the 	41	-30.18239	-15.65421	14.52818	4	0.00053	0.01997
3404	0	richard chamberlain's awful pair of	57	the only thing i did 	57	-35.42795	-18.40875	17.01920	0	0.00014	0.01003
3405	42	be so terrible this film	42	be so terrible this film 	0	-9.04178	-9.04178	0.00000	5	0.10430	0.10430
3406	39	the always enjoyable larry miller	39	the always enjoyable larry miller 	0	-13.71920	-13.71920	0.00000	5	0.03239	0.03239
3407	40	of the best 50 or	40	of the best 50 or 	0	-5.60704	-5.60704	0.00000	5	0.24616	0.24616
3408	44	walking and bad script yet	44	walking and bad script yet 	0	-11.78214	-11.78214	0.00000	5	0.05257	0.05257
3409	38	a painfully dull home movie	38	a painfully dull home movie 	0	-10.57605	-10.57605	0.00000	5	0.07108	0.07108
3410	0	this astonishing waste of production	43	  this waste of production 	43	-38.15352	-9.71186	28.44166	5	0.00007	0.08822
3411	0	of his best old sketch	44	of his best old for 	44	-34.53468	-10.70097	23.83371	4	0.00018	0.06889
3412	39	still a great movie 40	39	still a great movie 40 	0	-2.43120	-2.43120	0.00000	5	0.54455	0.54455
3413	64	like him unfortunately the spy	64	like him unfortunately the spy 	0	-7.83298	-7.83298	0.00000	5	0.14111	0.14111
3414	38	not a bad idea and	38	not a bad idea and 	0	-2.52041	-2.52041	0.00000	5	0.53254	0.53254
3415	0	his priest poor cheeta is	43	and his priest poor is 	43	-34.68001	-15.22825	19.45176	4	0.00017	0.02221
3416	41	remote at best my only	41	remote at best my only 	0	-4.71533	-4.71533	0.00000	5	0.30764	0.30764
3417	0	and pretty bad tami erin	54	and pretty bad is cute 	54	-26.58200	-22.34261	4.23939	3	0.00130	0.00375
3418	40	not a annoying kid and	40	not a annoying kid and 	0	-10.46491	-10.46491	0.00000	5	0.07308	0.07308
3419	0	sort of bad acid trip	6	      what a 	6	-16.61774	-13.23897	3.37877	1	0.01569	0.03653
3420	39	animation is excellent and easily	39	animation is excellent and easily 	0	-4.16815	-4.16815	0.00000	5	0.35274	0.35274
3421	44	was completely wasted inept and	44	was completely wasted inept and 	0	-4.84435	-4.84435	0.00000	5	0.29787	0.29787
3422	-1	are very annoying and whiny	73	ending is terrible i do 	74	-8.48338	-8.48338	0.00000	0	0.11993	0.11993
3423	50	of my worst movie night	50	of my worst movie night 	0	-8.07718	-8.07718	0.00000	5	0.13275	0.13275
3424	-1	this mediocre waste of time	72	do not waste your time 	73	-21.66940	-0.10538	21.56402	2	0.00444	0.97400
3425	0	hanka is disappointed and return	0	          	0	-13.55366	-13.55366	0.00000	1	0.03376	0.03376
3426	-1	of the best muppet movie	42	    as the cop 	43	-37.74425	-25.73084	12.01341	1	0.00008	0.00161
3427	38	movie making avoid this unless	41	this unless you want to 	3	-15.18130	-11.82459	3.35671	2	0.02248	0.05202
3428	40	there anything worse than a	40	there anything worse than a 	0	-5.44122	-5.44122	0.00000	5	0.25658	0.25658
3429	38	of the best composer in	38	of the best in the 	0	-6.85271	-6.85271	0.00000	4	0.18029	0.18029
3430	37	were some bad thing about	37	were some bad thing about 	0	-5.36957	-5.36957	0.00000	5	0.26122	0.26122
3431	57	at her best i can	57	at her best i can 	0	-6.45824	-6.45824	0.00000	5	0.19898	0.19898
3432	39	down the worst movie i	39	down the worst movie i 	0	-0.75483	-0.75483	0.00000	5	0.82803	0.82803
3433	0	enchanting music great acting talent	42	production value music great acting 	42	-26.45339	-18.15879	8.29460	3	0.00134	0.01068
3434	41	is almost laughable but it	42	is almost laughable but it 	1	-28.83389	-8.35378	20.48011	5	0.00074	0.12388
3435	0	was the best farrah should	40	was the best should have 	40	-46.45184	-14.59546	31.85638	4	0.00001	0.02602
3436	39	do not waste your time	39	do not waste your time 	0	-0.12696	-0.12696	0.00000	5	0.96876	0.96876
3437	42	is two best scene are	42	is two best scene are 	0	-10.93571	-10.93571	0.00000	5	0.06496	0.06496
3438	42	it is annoying that the	42	it is annoying that the 	0	-3.00255	-3.00255	0.00000	5	0.47207	0.47207
3439	58	of the best if not	58	of the best if not 	0	-5.90705	-5.90705	0.00000	5	0.22838	0.22838
3440	42	to your best and avoid	43	to your best and avoid 	1	-21.67611	-11.91288	9.76323	5	0.00443	0.05088
3441	39	hour to waste or if	39	hour to waste or if 	0	-10.75190	-10.75190	0.00000	5	0.06802	0.06802
3442	39	is the best i have	39	is the best i have 	0	-0.92680	-0.92680	0.00000	5	0.79318	0.79318
3443	0	rambling and worse yet making	42	am and worse yet making 	42	-38.65552	-24.26539	14.39013	4	0.00006	0.00232
3444	46	of episode unfortunately this was	46	of episode unfortunately this was 	0	-13.84183	-13.84183	0.00000	5	0.03142	0.03142
3445	43	lot of bad movie in	43	lot of bad movie in 	0	-5.12128	-5.12128	0.00000	5	0.27795	0.27795
3446	0	interesting unpredictable best point in	43	enjoyable interesting best point in 	43	-60.99044	-25.60325	35.38719	4	0.00000	0.00166
3447	-1	be the worst movie i	67	does the chick with the 	68	-36.91664	-32.43458	4.48206	1	0.00010	0.00030
3448	38	help of excellent acting and	38	help of excellent acting and 	0	-2.93054	-2.93054	0.00000	5	0.48064	0.48064
3449	69	flaw like bad pacing and	69	flaw like bad pacing and 	0	-3.86289	-3.86289	0.00000	5	0.38071	0.38071
3450	41	taken the worst aspect of	41	taken the worst aspect of 	0	-1.57900	-1.57900	0.00000	5	0.67385	0.67385
3451	56	one should waste their time	56	one should waste their time 	0	-6.53823	-6.53823	0.00000	5	0.19504	0.19504
3452	39	even unintentionally funny and try	39	even unintentionally funny and try 	0	-7.85106	-7.85106	0.00000	5	0.14047	0.14047
3453	42	directing are badly lacking even	42	directing are badly lacking even 	0	-5.48409	-5.48409	0.00000	5	0.25385	0.25385
3454	0	and his bad ass sneer	42	and his bad ass that 	42	-26.81325	-18.76723	8.04602	4	0.00123	0.00917
3455	-1	get any worse it did	38	      the most 	39	-33.53477	-15.05376	18.48101	0	0.00023	0.02320
3456	42	as well beautifully photographed and	42	as well beautifully photographed and 	0	-5.72922	-5.72922	0.00000	5	0.23876	0.23876
3457	38	of the best actor of	38	of the best actor of 	0	-3.01720	-3.01720	0.00000	5	0.47034	0.47034
3458	48	cut to weak back story	48	cut to weak back story 	0	-8.23251	-8.23251	0.00000	5	0.12769	0.12769
3459	38	it was funny in some	38	it was funny in some 	0	-5.73544	-5.73544	0.00000	5	0.23839	0.23839
3460	39	one was excellent the script	39	one was excellent the script 	0	-5.40057	-5.40057	0.00000	5	0.25920	0.25920
3461	39	is a great movie about	39	is a great movie about 	0	-2.02878	-2.02878	0.00000	5	0.60218	0.60218
3462	0	videotaping is awful the ending	39	the is awful the ending 	39	-42.89016	-13.23523	29.65493	4	0.00002	0.03656
3463	0	just a waste of ink	8	    this movie is 	8	-29.50890	-21.27433	8.23457	1	0.00063	0.00490
3464	42	are always funny when they	42	are always funny when they 	0	-11.64408	-11.64408	0.00000	5	0.05442	0.05442
3465	0	all the mess of strand	42	all the mess of that 	42	-36.32623	-14.00149	22.32474	4	0.00011	0.03019
3466	0	dialog and annoying moralizing make	67	it is poor writing dialog 	67	-33.08995	-20.45387	12.63608	1	0.00026	0.00602
3467	44	the most annoying part of	44	the most annoying part of 	0	-2.62051	-2.62051	0.00000	5	0.51938	0.51938
3468	0	eventually become funny lv2 is	52	eventually become funny is a 	52	-34.60324	-12.47915	22.12409	4	0.00017	0.04417
3469	41	what a fantastic show cast	41	what a fantastic show cast 	0	-10.87566	-10.87566	0.00000	5	0.06595	0.06595
3470	38	of the best anime i	38	of the best anime i 	0	-2.66737	-2.66737	0.00000	5	0.51333	0.51333
3471	41	and completely annoying it was	41	and completely annoying it was 	0	-8.47891	-8.47891	0.00000	5	0.12006	0.12006
3472	46	only a waste of rental	46	only a waste of rental 	0	-3.56474	-3.56474	0.00000	5	0.41017	0.41017
3473	41	amazingly god awful one would	41	amazingly god awful one would 	0	-10.26732	-10.26732	0.00000	5	0.07678	0.07678
3474	39	mediocre at best i do	39	mediocre at best i do 	0	-7.47435	-7.47435	0.00000	5	0.15434	0.15434
3475	43	on this wonderful exciting and	43	on this wonderful exciting and 	0	-17.16284	-17.16284	0.00000	5	0.01370	0.01370
3476	0	the fifty worst film book	42	in the worst film book 	42	-73.02275	-16.64878	56.37397	4	0.00000	0.01557
3477	43	will be disappointed as this	0	          	-43	-6.12813	-4.51455	1.61358	0	0.21610	0.32347
3478	49	not that great he has	49	not that great he has 	0	-9.34907	-9.34907	0.00000	5	0.09659	0.09659
3479	38	the most perfect situation for	38	the most perfect situation for 	0	-13.00134	-13.00134	0.00000	5	0.03876	0.03876
3480	43	thank to excellent direction by	43	thank to excellent direction by 	0	-5.05967	-5.05967	0.00000	5	0.28226	0.28226
3481	40	of his best role he	40	of his best role he 	0	-4.95979	-4.95979	0.00000	5	0.28940	0.28940
3482	0	with the cheap rubber suit	46	with the cheap suit so 	46	-37.77349	-17.61207	20.16142	4	0.00008	0.01224
3483	40	and thoroughly annoying the part	40	and thoroughly annoying the part 	0	-10.23879	-10.23879	0.00000	5	0.07733	0.07733
3484	-1	a complete waste of your	73	is a complete waste of 	74	-8.99496	-8.99496	0.00000	4	0.10553	0.10553
3485	72	movie the best movie ever	72	movie the best movie ever 	0	-4.50117	-4.50117	0.00000	5	0.32456	0.32456
3486	38	wonderful dancing unfortunately we never	38	wonderful dancing unfortunately we never 	0	-8.67907	-8.67907	0.00000	5	0.11420	0.11420
3487	0	nelly's husband beautifully it is	68	plays husband beautifully it is 	68	-33.82869	-22.66308	11.16561	4	0.00021	0.00346
3488	47	life have wonderful child with	47	life have wonderful child with 	0	-16.81789	-16.81789	0.00000	5	0.01493	0.01493
3489	0	is utterly amazing	73	of all time it is 	73	-22.32740	-21.45072	0.87668	1	0.00377	0.00469
3490	0	this movie beautifully conveys both	45	welcome this movie beautifully both 	45	-24.09074	-23.28823	0.80251	4	0.00242	0.00296
3491	40	the absolute worst element being	40	the absolute worst element being 	0	-10.36699	-10.36699	0.00000	5	0.07489	0.07489
3492	0	possibility the cheap foundation involving	19	the part however i found 	19	-60.78889	-28.55566	32.23323	1	0.00000	0.00079
3493	44	casino 7 8/10 one of	0	          	-44	-13.02866	-6.39866	6.63000	0	0.03850	0.20196
3494	40	of his best performance in	40	of his best performance in 	0	-1.35804	-1.35804	0.00000	5	0.71212	0.71212
3495	42	probably the best of the	42	probably the best of the 	0	-0.17960	-0.17960	0.00000	5	0.95609	0.95609
3496	71	really really poor character writing	71	really really poor character writing 	0	-10.73308	-10.73308	0.00000	5	0.06834	0.06834
3497	39	be not funny at all	39	be not funny at all 	0	-4.28457	-4.28457	0.00000	5	0.34262	0.34262
3498	38	there is great and authentic	38	there is great and authentic 	0	-6.50850	-6.50850	0.00000	5	0.19649	0.19649
3499	46	and enough bad joke to	46	and enough bad joke to 	0	-12.04974	-12.04974	0.00000	5	0.04917	0.04917
3500	0	martina in great anger question	42	when in great anger question 	42	-31.32716	-16.54316	14.78400	4	0.00040	0.01599
3501	38	good and bad way in	38	good and bad way in 	0	-6.47340	-6.47340	0.00000	5	0.19823	0.19823
3502	0	result is terrible and loaded	45	result is terrible and with 	45	-23.50106	-12.22629	11.27477	4	0.00281	0.04705
3503	0	as a funny blithely shameless	0	          	0	-6.37187	-6.37187	0.00000	2	0.20332	0.20332
3504	0	the slave's great valor and	42	ashamed by the great and 	42	-29.26212	-25.56237	3.69975	3	0.00067	0.00168
3505	0	rude and obnoxious horror star	50	has an excellent cast the 	50	-28.96083	-23.06175	5.89908	0	0.00072	0.00313
3506	43	the most pointless this was	43	the most pointless this was 	0	-14.43790	-14.43790	0.00000	5	0.02707	0.02707
3507	62	at its worst as most	46	will be bad from the 	-16	-15.97912	-14.73185	1.24727	0	0.01841	0.02515
3508	41	not that funny to me	0	          	-41	-15.23630	-10.62236	4.61394	0	0.02217	0.07026
3509	47	after his excellent character study	47	after his excellent character study 	0	-8.04921	-8.04921	0.00000	5	0.13368	0.13368
3510	41	you jump unfortunately one of	41	you jump unfortunately one of 	0	-4.54977	-4.54977	0.00000	5	0.32064	0.32064
3511	0	marry your best friend's wife	46	marry your best wife o 	46	-33.43673	-18.10740	15.32933	4	0.00023	0.01081
3512	43	is the worst version ever	44	is the worst version ever 	1	-19.14606	-4.01106	15.13500	5	0.00834	0.36686
3513	39	try there best and my	39	try there best and my 	0	-10.94653	-10.94653	0.00000	5	0.06479	0.06479
3514	40	its the best thing he	40	its the best thing he 	0	-4.17274	-4.17274	0.00000	5	0.35233	0.35233
3515	0	to do 4/10	0	          	0	-7.78682	-7.78682	0.00000	1	0.14274	0.14274
3516	0	becomes numbingly predictable at the	41	dialogue is absurd even the 	41	-40.65543	-23.61629	17.03914	1	0.00004	0.00273
3517	39	have been badly made the	39	have been badly made the 	0	-3.67818	-3.67818	0.00000	5	0.39870	0.39870
3518	41	be a waste of your	41	be a waste of your 	0	-2.04659	-2.04659	0.00000	5	0.59951	0.59951
3519	0	is stunningly wonderful the character	41	acting is wonderful the character 	41	-46.10909	-10.04052	36.06857	4	0.00001	0.08126
3520	41	does not unfortunately the only	41	does not unfortunately the only 	0	-9.53663	-9.53663	0.00000	5	0.09217	0.09217
3521	0	ignorant at best and yes	40	it at best and yes 	40	-42.71369	-18.30937	24.40432	4	0.00002	0.01028
3522	64	is not funny enough to	64	is not funny enough to 	0	-4.60109	-4.60109	0.00000	5	0.31655	0.31655
3523	42	of the worst movie i	42	of the worst movie i 	0	-0.40153	-0.40153	0.00000	5	0.90449	0.90449
3524	40	show were great as well	40	show were great as well 	0	-5.41475	-5.41475	0.00000	5	0.25829	0.25829
3525	0	from the great lover's autobiography	61	missed on not even the 	61	-27.96821	-20.37129	7.59692	1	0.00092	0.00614
3526	71	just a waste of time	71	just a waste of time 	0	-0.29225	-0.29225	0.00000	5	0.92954	0.92954
