3769	46	not one boring bit in	47	one boring bit in it 	1	-37.90210	-26.63601	11.26609	4
3770	46	stupid and annoying friend nasty	47	and annoying friend nasty and 	1	-36.53392	-20.44836	16.08556	4
3771	49	a little weak compared to	51	weak compared to the rest 	2	-32.64602	-16.06532	16.58070	3
3772	43	is still funny with a	7	  the original one house 	-36	-28.97146	-15.29873	13.67273	0
3773	47	is not funny it just	48	not funny it just takes 	1	-40.98536	-13.54073	27.44463	4
3774	46	costume function perfectly to convey	17	  this movie is visually 	-29	-44.74197	-28.16153	16.58044	0
3775	47	it is great i especially	48	is great i especially like 	1	-32.25535	-23.78529	8.47006	4
3776	63	was so bad but as	64	so bad but as the 	1	-33.08976	-18.51570	14.57406	4
3777	56	the a great film but	57	a great film but for 	1	-29.70439	-9.64204	20.06235	4
3778	51	be it cheap or more	22	for the character and audience 	-29	-34.55383	-25.93296	8.62087	0
3779	46	as the worst movie i	47	the worst movie i have 	1	-24.20899	-17.42730	6.78169	4
3780	45	with enough bad character stereotype	46	enough bad character stereotype to 	1	-34.36086	-28.79136	5.56950	4
3781	65	is the best talking animal	75	so far it is a 	10	-36.84758	-20.81830	16.02928	1
3782	46	them quite funny more often	47	quite funny more often than 	1	-26.70347	-17.79361	8.90986	4
3783	68	aspect streisand's beautiful rendition of	0	          	-68	-45.65942	-5.45324	40.20618	0
3784	53	enjoyed the best seeing macarthur	54	enjoyed the best seeing and 	1	-24.46312	-14.15855	10.30457	4
3785	48	ultimately so disappointing is that	51	so disappointing is that this 	3	-39.90563	-17.70889	22.19674	4
3786	46	loud and annoying but they	47	and annoying but they set 	1	-36.10159	-12.26142	23.84017	4
3787	53	enjoy this gem the 1936	46	      one does 	-7	-54.02466	-24.35117	29.67349	0
3788	49	to the best year of	50	the best year of their 	1	-35.84710	-6.85537	28.99173	4
3789	43	of the best at the	44	the best at the same 	1	-39.69600	-17.97973	21.71627	4
3790	45	is the best medicine left	45	which is the best left 	0	-16.44553	-16.44553	0.00000	4
3791	48	alone were funny especially when	10	      just a 	-38	-32.59682	-14.04873	18.54809	0
3792	50	is just annoying randomly laughing	53	just annoying laughing and screaming 	3	-48.69570	-19.55795	29.13775	3
3793	49	verges on bland and the	50	on bland and the film's 	1	-42.55253	-23.01639	19.53614	4
3794	52	probably the best human interest	65	man of great and and 	13	-32.32420	-24.90125	7.42295	0
3795	45	show the fantastic skit from	76	not disappointed with this movie 	31	-42.97804	-12.49359	30.48445	0
3796	46	installment was worse than this	47	was worse than this one 	1	-67.70233	-19.50205	48.20028	4
3797	43	movie started badly and ended	44	started badly and ended badly 	1	-36.34417	-24.43730	11.90687	4
3798	50	and his annoying mystery loving	51	his annoying mystery loving two 	1	-33.21317	-17.69318	15.51999	4
3799	49	of his best work to	50	his best work to date 	1	-27.25269	-20.22609	7.02660	4
3800	45	her incredibly annoying and whining	47	incredibly annoying and voice so 	2	-43.31530	-18.50693	24.80837	3
3801	46	of the funny bad one	48	the funny bad one either 	2	-37.21010	-18.74890	18.46120	4
3802	49	apparently ended badly decides to	50	ended badly decides to to 	1	-50.23463	-16.71668	33.51795	4
3803	50	worst bob hope	51	  worst bob hope comedy 	1	-16.22461	-6.57133	9.65328	3
3804	49	vain and stupid foil for	0	          	-49	-49.87971	-11.50231	38.37740	0
3805	64	a very mediocre attempt at	65	very mediocre attempt at novel 	1	-25.92210	-15.80974	10.11236	4
3806	70	merely lame boring and not	71	lame boring and not really 	1	-43.52580	-15.43327	28.09253	4
3807	-1	this film 4/10 purely for	0	          	1	-54.03812	-2.50445	51.53367	0
3808	43	the single worst movie i	0	          	-43	-37.34360	-13.49602	23.84758	0
3809	51	it is awful the music	52	is awful the music her 	1	-21.71927	-15.50963	6.20964	4
3810	50	it is stupid and devoid	51	it is stupid and of 	1	-27.39275	-21.87285	5.51990	4
3811	45	are the best thing for	46	the best thing for man 	1	-40.15930	-26.74585	13.41345	4
3812	47	time i wasted on viewing	37	bad acting with a if 	-10	-31.53055	-22.99833	8.53222	0
3813	47	structure her best friend is	0	          	-47	-33.38192	-4.22114	29.16078	0
3814	46	they be disappointed and disillusioned	48	be disappointed and will there 	2	-35.73681	-19.57514	16.16167	3
3815	45	far from enjoyable on almost	0	          	-45	-36.10300	-6.52967	29.57333	0
3816	48	of the worst performance ever	49	the worst performance ever who 	1	-46.26986	-21.00302	25.26684	4
3817	45	self proclaimed bad boy would	46	self bad boy would feel 	1	-38.40365	-18.52868	19.87497	4
3818	43	to be funny but actually	44	be funny but actually made 	1	-29.76182	-13.04335	16.71847	4
3819	50	the world's best action movie	30	so beautiful that it the 	-20	-41.80586	-13.43347	28.37239	1
3820	49	lol the best part of	50	the best part of the 	1	-29.54904	-5.49849	24.05055	4
3821	-1	tom hank best	0	          	1	-36.10330	-3.56175	32.54155	0
3822	44	be the best remembered film	43	not be the best remembered 	-1	-37.49878	-12.86648	24.63230	4
3823	65	movie look bad because it	0	          	-65	-35.16814	-1.03458	34.13356	0
3824	44	sweet and funny one how	25	it was like the director 	-19	-31.09576	-25.31077	5.78499	0
3825	44	kid is annoying the villain	46	is annoying the villain are 	2	-43.50988	-14.31889	29.19099	4
3826	54	is a great flick for	53	it is a great flick 	-1	-30.26732	-24.31753	5.94979	4
3827	49	of the best feature of	40	the same that very thing 	-9	-49.45838	-22.00150	27.45688	1
3828	49	leibman are fantastic in the	50	are fantastic in the lead 	1	-65.31715	-19.01635	46.30080	4
3829	43	girlfriend how bad would a	77	so bad that they are 	34	-32.08629	-13.48690	18.59939	1
3830	44	was not disappointed at all	45	not disappointed at all it 	1	-31.15194	-12.14350	19.00844	4
3831	45	movie becomes predictable if you	13	      first of 	-32	-37.06536	-16.35586	20.70950	0
3832	49	is seldom funny and hardly	50	is funny and hardly ever 	1	-22.99476	-20.71396	2.28080	4
3833	63	begin training great movie genius	29	because a girl and should 	-34	-44.17699	-34.19760	9.97939	0
3834	56	situation is weak and did	77	as a bit of fan 	21	-34.24580	-18.97190	15.27390	0
3835	56	with this unfortunately that was	57	this unfortunately that was not 	1	-55.46604	-19.14328	36.32276	4
3836	47	not being wasted and with	48	being wasted and with every 	1	-34.11180	-17.23972	16.87208	4
3837	46	portrayal of annoying sir walter	47	of annoying sir walter towards 	1	-28.28753	-24.04797	4.23956	4
3838	51	is an excellent film for	52	an excellent film for those 	1	-24.41052	-18.02140	6.38912	4
3839	48	for this cheap knock off	50	cheap knock off the story 	2	-30.37463	-23.78821	6.58642	3
3840	46	is just stupid my friend	0	          	-46	-29.54473	-15.39525	14.14948	0
3841	48	a really funny insightful quirky	50	really funny quirky film instead 	2	-30.03100	-21.44998	8.58102	3
3842	44	my especial favorite was jack	45	my favorite was jack wild 	1	-52.29349	-23.83180	28.46169	4
3843	44	to be perfectly healthy some	23	you part of the movie 	-21	-36.61841	-23.62143	12.99698	0
3844	45	be the fantastic location in	68	for fantasy action film but 	23	-37.62285	-26.54602	11.07683	0
3845	49	of a great musical this	50	a great musical this movie 	1	-37.08467	-21.34856	15.73611	4
3846	44	was the best show ever	43	it was the best show 	-1	-36.06986	-18.52743	17.54243	4
3847	42	bad acting bad	43	  bad acting bad writing 	1	-11.61180	-7.70512	3.90668	3
3848	47	has the best ending to	48	the best ending to any 	1	-41.59460	-17.14128	24.45332	4
3849	49	just as badly as this	50	as badly as this animal 	1	-22.33083	-12.49575	9.83508	4
3850	-1	my rating 9/10	72	one of his better performance 	73	-33.06244	-27.93503	5.12741	0
3851	43	really is annoying that we	44	is annoying that we finally 	1	-19.70543	-13.36653	6.33890	4
3852	60	line i loved nanook of	63	i loved of the north 	3	-50.88300	-21.92928	28.95372	3
3853	-1	all other 10/10	50	and beautiful to listen to 	51	-49.85209	-27.53505	22.31704	0
3854	57	movie is bad but if	58	is bad but if you 	1	-27.93141	-22.12056	5.81085	4
3855	45	do not waste your money	16	special effect and editing for 	-29	-22.94856	-18.45532	4.49324	0
3856	48	is performed wonderfully by falk	13	      performance really 	-35	-30.97620	-20.30581	10.67039	0
3857	45	utal efficiency surprisingly chang's story	23	part of the story too 	-22	-37.11723	-22.76656	14.35067	1
3858	43	film is worse der todesking	63	is boring in a way 	20	-38.29326	-15.40567	22.88759	1
3859	45	is the worst i have	46	the worst i have ever 	1	-36.12742	-5.68964	30.43778	4
3860	45	such a waste the supporting	37	too bad the rest of 	-8	-33.40168	-17.96597	15.43571	1
3861	43	filled with fun song and	36	be a good dog the 	-7	-29.77682	-26.68707	3.08975	0
3862	53	and more annoying character those	18	  scene from the original 	-35	-23.58092	-11.76519	11.81573	0
3863	45	tries his best and i	46	his best and i have 	1	-29.38191	-7.72089	21.66102	4
3864	44	clichéd so badly written so	51	so badly acted that i 	7	-27.75550	-8.45131	19.30419	3
3865	66	movie a great actor and	67	a great actor and a 	1	-31.05033	-23.00099	8.04934	4
3866	46	the title worst movie of	70	so bad it is good 	24	-19.76360	-6.27147	13.49213	0
3867	43	at his best ever he	13	    i also just 	-30	-33.07656	-18.54079	14.53577	0
3868	48	be very disappointed to see	49	very disappointed to see that 	1	-27.82627	-9.92490	17.90137	4
3869	43	what could best be termed	56	is great if you have 	13	-62.25980	-17.28957	44.97023	0
3870	-1	5/10 at best attractive woman	45	5 10 at best attractive 	46	-53.24714	-14.19424	39.05290	5
3871	45	not the best and by	45	not the best and by 	0	-20.21258	-20.21258	0.00000	5
3872	45	indubitably a great film and	46	a great film and is 	1	-30.62066	-11.59284	19.02782	4
3873	50	with a great soundtrack which	51	a great soundtrack which through 	1	-38.07486	-23.04670	15.02816	4
3874	44	what is worse as the	45	is worse as the story 	1	-27.83512	-11.79034	16.04478	4
3875	47	were the best part of	48	the best part of the 	1	-42.97654	-9.62309	33.35345	4
3876	69	oscar for best writing actress	70	for best writing actress and 	1	-37.43384	-24.24453	13.18931	4
3877	47	end and best of all	48	and best of all his 	1	-38.59605	-9.68021	28.91584	4
3878	44	often very funny it was	45	very funny it was horribly 	1	-19.27949	-8.58130	10.69819	4
3879	45	acting is excellent throughout and	46	is excellent throughout and these 	1	-26.58755	-14.64250	11.94505	4
3880	44	everyones home best movie i	45	home best movie i have 	1	-54.52348	-19.80632	34.71716	4
3881	47	got beaten badly but the	48	got badly but the only 	1	-32.62395	-19.07659	13.54736	4
3882	45	do not waste your money	46	not waste your money time 	1	-26.26422	-14.28328	11.98094	4
3883	42	very very disappointed as i	43	very disappointed as i think 	1	-24.26806	-13.78045	10.48761	5
3884	47	humor is subtle exact opposite	48	is subtle exact opposite of 	1	-38.04794	-17.51750	20.53044	4
3885	-1	it a 9/10 it is	65	9 10 it is worth 	66	-69.06868	-10.46213	58.60655	5
3886	43	is so awful that i	44	so awful that i am 	1	-33.48234	-16.90837	16.57397	4
3887	50	and not funny at all	51	not funny at all for 	1	-36.48299	-9.37695	27.10604	4
3888	42	treated so badly in the	43	so badly in the movie 	1	-47.36167	-10.86830	36.49337	4
3889	43	not as bad as i	44	as bad as i thought 	1	-25.95555	-10.90568	15.04987	4
3890	-1	movie a 2/10 i would	43	2 10 i would have 	44	-60.58965	-13.28274	47.30691	4
3891	75	do not waste your money	39	  and a lot of 	-36	-25.07679	-14.76596	10.31083	0
3892	45	film is fantastic as it	46	is fantastic as it storytelling 	1	-30.03970	-14.69362	15.34608	4
3893	48	movie was great and i	49	was great and i would 	1	-30.34057	-17.93000	12.41057	4
3894	46	from streep's best actress nomination	46	aside from best actress nomination 	0	-28.14782	-28.14782	0.00000	4
3895	74	scenario one solid acting turn	74	scenario one solid acting turn 	0	-25.83907	-25.83907	0.00000	5
3896	45	seen cage waste his terrific	0	          	-45	-44.90493	-26.61105	18.29388	0
3897	78	is the best part of	77	it is the best part 	-1	-31.70016	-15.94886	15.75130	4
3898	46	is the best the first	47	the best the first kill 	1	-31.74190	-27.74884	3.99306	4
3899	-1	departed steve 1/10	0	          	1	-61.46229	-5.97625	55.48604	0
3900	-1	her myself awful	48	    a damn about 	49	-77.29669	-16.03010	61.26659	0
3901	60	were so funny but the	70	so stupid and not funny 	10	-41.11781	-15.19668	25.92113	2
3902	66	there are subtle detail and	66	there are subtle detail and 	0	-27.04715	-27.04715	0.00000	5
3903	50	of the best year of	51	the best year of our 	1	-34.84581	-25.17075	9.67506	5
3904	48	of the worst ending in	49	the worst ending in film 	1	-44.23253	-14.38948	29.84305	4
3905	45	nothing really terrible goes on	47	really terrible goes on as 	2	-58.43223	-10.09922	48.33301	4
3906	46	give their best performance yet	47	their best performance yet one 	1	-36.43435	-13.01886	23.41549	4
3907	46	at his best when sporting	69	across as a pathetic attempt 	23	-28.37810	-18.03435	10.34375	0
3908	48	much more annoying is the	49	more annoying is the narrative 	1	-21.76907	-7.22890	14.54017	4
3909	45	tap was funny because if	46	was funny because if you 	1	-51.77950	-22.88845	28.89105	4
3910	44	will not waste much time	45	not waste much time about 	1	-38.81039	-16.14383	22.66656	4
3911	-1	just the poor writing	77	good job it is just 	78	-43.17172	-26.92827	16.24345	1
3912	-1	this film 10/10	53	but still enough to appeal 	54	-72.56196	-33.25013	39.31183	0
3913	-1	a very enjoyable film	58	some way it is similar 	59	-29.59506	-25.88377	3.71129	0
3914	47	quinlan is excellent as alex	48	is excellent as alex wife 	1	-28.72422	-16.81986	11.90436	4
3915	48	amateurish at best for the	49	at best for the first 	1	-32.17736	-14.10854	18.06882	4
3916	49	seeing the awful thing child	14	i loved the way davis 	-35	-34.67721	-15.48029	19.19692	1
3917	45	made it great the one	26	is a very good movie 	-19	-38.83903	-24.47672	14.36231	0
3918	64	seen the worse of bad	57	a bad way any spoiler 	-7	-54.79488	-25.39245	29.40243	1
3919	56	had the waste of the	57	the waste of the talent 	1	-37.51526	-19.10072	18.41454	4
3920	78	not even funny in that	40	  terrible i know it 	-38	-22.69312	-20.61374	2.07938	0
3921	57	really as bad as it	58	as bad as it seems 	1	-22.01614	-11.01625	10.99989	4
3922	43	cagney is best known for	44	is best known for his 	1	-26.79981	-16.00044	10.79937	4
3923	46	is the best demonstration of	47	is the best of this 	1	-43.50766	-24.83471	18.67295	4
3924	74	to a 10/10 good workjason	76	10 10 good i am 	2	-37.00442	-21.97191	15.03251	3
3925	-1	risk it 2/10	53	getting set to take off 	54	-59.23129	-37.91230	21.31899	0
3926	47	is just stupid like that	48	just stupid like that so 	1	-27.87033	-13.17080	14.69953	4
3927	43	did an amazing job with	44	an amazing job with her 	1	-34.56039	-22.35605	12.20434	4
3928	46	comment are beautifully irreverant and	12	  in the world in 	-34	-43.82381	-23.57007	20.25374	0
3929	45	is a funny and sometimes	46	a funny and sometimes touching 	1	-31.73657	-19.96023	11.77634	4
3930	48	of the best if not	49	the best if not the 	1	-43.90284	-23.11689	20.78595	4
3931	45	off so badly but again	46	so badly but again if 	1	-33.83869	-14.77200	19.06669	4
3932	52	the movie excellent a rosario	53	the movie excellent a portrays 	1	-42.52127	-23.18288	19.33839	4
3933	48	alison the best acting came	49	the best acting came from 	1	-79.67900	-12.88361	66.79539	4
3934	50	movie was badly made failing	52	movie was badly made to 	2	-41.69134	-20.97741	20.71393	4
3935	47	sullavan are perfect as the	48	are perfect as the average 	1	-44.94242	-23.60117	21.34125	4
3936	47	of their best performance away	48	their best performance away from 	1	-36.03104	-18.71898	17.31206	4
3937	45	except the awful overly sentimental	46	the awful overly sentimental score 	1	-45.31565	-23.26069	22.05496	4
3938	45	make the best coat of	14	due to her good she 	-31	-40.20254	-27.58288	12.61966	0
3939	44	ending the best thing anyone	45	the best thing anyone could 	1	-44.27712	-25.23562	19.04150	4
3940	47	makes a bad decision because	38	movie is it is about 	-9	-28.94241	-23.92265	5.01976	0
3941	45	mainline film worse language wise	25	one of the most film 	-20	-43.90649	-23.38430	20.52219	1
3942	50	streisand's own funny girl this	51	own funny girl this time 	1	-33.01370	-15.39892	17.61478	4
3943	-1	initially laid excellent film	48	    of the this 	49	-51.46585	-21.07665	30.38920	0
3944	45	amateurish at best yet this	46	at best yet this film 	1	-33.62459	-18.32651	15.29808	4
3945	76	down the best film i	77	the best film i saw 	1	-32.64831	-24.47695	8.17136	4
3946	45	and even worse she does	46	even worse she does not 	1	-34.70545	-9.92557	24.77988	4
3947	44	its awful i can	45	its awful i can not 	1	-59.18486	-17.57304	41.61182	4
3948	46	been our worst joke to	47	our worst joke to play 	1	-33.19799	-17.06451	16.13348	4
3949	51	of art beautifully filmed fine	46	opinion it is a piece 	-5	-38.67835	-16.25229	22.42606	0
3950	-1	better than 10/10 stars original	57	10 10 stars original rating 	58	-63.46884	-4.77300	58.69584	4
3951	65	did a wonderful job of	66	a wonderful job of inging 	1	-27.62251	-22.49478	5.12773	4
3952	45	gave his best performance here	46	his best performance here and 	1	-22.57711	-10.60107	11.97604	4
3953	49	simon pegg's best the plot	50	simon best the plot sidney 	1	-47.92723	-14.88626	33.04097	4
3954	50	intelligence and subtle attention to	12	  a wonderfully written and 	-38	-46.56894	-19.89252	26.67642	1
3955	46	actually be funny and achieve	47	be funny and achieve cult 	1	-21.77306	-17.86504	3.90802	4
3956	42	it is funny it makes	43	is funny it makes me 	1	-23.81516	-13.18851	10.62665	5
3957	45	opinion its great give it	0	          	-45	-29.09675	-11.77587	17.32088	0
3958	44	and the funny bit were	45	the funny bit were really 	1	-42.53647	-15.95800	26.57847	4
3959	44	is not funny 3 no	0	          	-44	-38.50851	-20.96211	17.54640	0
3960	49	about this forgettable fluff or	74	her role as quite often 	25	-44.65164	-28.54901	16.10263	0
3961	63	in the enjoyable somewhat careless	31	    for the true 	-32	-45.06905	-23.79044	21.27861	1
3962	42	movie are fantastic i was	43	are fantastic i was surprised 	1	-38.75035	-23.97962	14.77073	4
3963	76	is excellent solid 9 torn	46	would have to see this 	-30	-31.17706	-26.84073	4.33633	0
3964	48	not be disappointed consider this	49	be disappointed consider this a 	1	-25.75933	-12.64103	13.11830	4
3965	44	good acting unfortunately they do	45	acting unfortunately they do not 	1	-30.06822	-23.45884	6.60938	4
3966	42	fine acting great writing wonderful	43	acting great writing wonderful camera 	1	-27.24140	-21.04242	6.19898	4
3967	78	of the best film of	77	one of the best film 	-1	-36.59128	-24.77443	11.81685	5
3968	44	who are excellent robin william	57	not bad his part is 	13	-27.53053	-21.95442	5.57611	0
3969	44	bond that best friend are	46	that best friend are supposed 	2	-43.10262	-16.26922	26.83340	4
3970	49	is probably best taken as	0	          	-49	-46.74899	-14.11438	32.63461	0
3971	45	still far worse than the	46	far worse than the original 	1	-22.58541	-7.55358	15.03183	4
3972	65	or a great film by	59	it is not a must 	-6	-40.30141	-21.83081	18.47060	1
3973	53	and the best care bear	54	the best care bear movie 	1	-39.93683	-27.91724	12.01959	4
3974	44	a typical perfect crime thriller	45	typical perfect crime thriller a 	1	-32.67406	-28.58433	4.08973	5
3975	47	are extremely annoying little at	48	extremely annoying little at they 	1	-34.58146	-16.30516	18.27630	4
3976	42	hahahaha funny that sum	43	  funny that sum this 	1	-14.42022	-6.39004	8.03018	3
3977	44	some too great timing ancient	15	it was not a take 	-29	-36.96570	-20.36871	16.59699	0
3978	44	just plain awful it is	47	plain awful it is no 	3	-29.81637	-6.85716	22.95921	4
3979	45	this very boring sf movie	47	very boring movie can be 	2	-35.14164	-12.61249	22.52915	3
3980	0		0	          	0	-1.54541	-1.54541	0.00000	0
3981	69	just crude badly animated even	74	more badly written and not 	5	-41.26199	-13.07677	28.18522	1
3982	45	the whole awful movie of	46	whole awful movie of the 	1	-35.76983	-15.85806	19.91177	5
3983	-1	far the worst vampire movie	73	this movie it makes zombie 	74	-72.15077	-34.91674	37.23403	1
3984	49	find it laughable that any	0	          	-49	-33.90086	-10.82155	23.07931	0
3985	74	off this badly to be	75	this badly to be stuck 	1	-41.90313	-21.37089	20.53224	4
3986	64	continuity was terrible it is	65	was terrible it is apparent 	1	-34.35243	-19.60175	14.75068	4
3987	45	its time sadly this is	46	time sadly this is why 	1	-32.92240	-14.16480	18.75760	4
3988	-1	is a waste of time	77	all this movie is a 	78	-31.59278	-29.88376	1.70902	2
3989	0		0	          	0	-0.50967	-0.50967	0.00000	0
3990	44	this was funny but still	45	was funny but still i 	1	-32.07959	-15.79695	16.28264	4
3991	45	made a great impression on	50	my young mind and the 	5	-39.84191	-27.61474	12.22717	0
3992	49	a very poor wannabe vietnam	49	a very poor wannabe vietnam 	0	-19.09917	-19.09917	0.00000	5
3993	-1	is so weak skip it	40	      and they 	41	-47.67360	-8.69901	38.97459	0
3994	43	it is funny it is	41	so terrible it is funny 	-2	-25.46335	-12.84974	12.61361	5
3995	78	urge to waste 3 just	0	          	-78	-52.04928	-19.92491	32.12437	0
3996	42	it is best to go	43	is best to go to 	1	-27.48638	-14.40563	13.08075	4
3997	69	made the excellent performance as	70	the excellent performance as the 	1	-37.60971	-19.91458	17.69513	4
3998	52	drawn very badly in bleak	54	very badly in house it 	2	-41.04249	-11.47993	29.56256	3
3999	44	the film annoying there is	45	film annoying there is no 	1	-21.40753	-20.72797	0.67956	4
4000	45	comedy the best part is	46	the best part is that 	1	-39.20432	-10.27568	28.92864	4
4001	50	to be subtle and nuanced	51	to be subtle and the 	1	-30.27406	-23.63285	6.64121	4
4002	46	the frankly ridiculous toilet continually	48	frankly ridiculous toilet and door 	2	-43.25619	-21.36427	21.89192	3
4003	-1	boring and annoying indeed bad	77	to say i am afraid 	78	-55.21359	-39.59525	15.61834	0
4004	-1	music wise 10/10	44	      style or 	45	-45.30352	-19.44885	25.85467	0
4005	43	the already badly written plot	44	already badly written plot here 	1	-34.41312	-22.56443	11.84869	4
4006	43	not be disappointed i remember	44	be disappointed i remember watching 	1	-21.66352	-13.06862	8.59490	4
4007	43	the best thing about	44	the best thing about this 	1	-96.83925	-5.41920	91.42005	4
4008	47	too the best scene were	48	the best scene were those 	1	-32.31797	-13.41315	18.90482	4
4009	47	trail through dull short film	48	through dull short film and 	1	-53.03013	-19.77909	33.25104	4
4010	50	cheesy compellingly awful and not	51	cheesy awful and not in 	1	-26.97817	-19.69184	7.28633	4
4011	47	uninteresting and pointless every episode	0	          	-47	-30.05739	-6.16525	23.89214	0
4012	46	and the best part yvonne	41	not laughable it is sad 	-5	-48.21504	-15.61273	32.60231	0
4013	45	couple the funny guy the	46	the funny guy the tough 	1	-45.41488	-9.04699	36.36789	4
4014	42	its not funny its not	43	not funny its not dramatic 	1	-28.29190	-9.31742	18.97448	5
4015	50	did a fantastic job creating	51	a fantastic job creating a 	1	-32.63857	-5.22393	27.41464	4
4016	-1	do not waste your money	0	          	1	-25.74906	-25.74906	0.00000	0
4017	-1	gomez are wasted i do	78	  much better in follow 	79	-78.51836	-78.51836	0.00000	0
4018	58	is so predictable it is	59	so predictable it is boring 	1	-27.27018	-15.89019	11.37999	5
4019	60	read that cheap trick was	46	is fun this is a 	-14	-43.27383	-18.24762	25.02621	0
4020	47	the world unfortunately clip speak	48	world unfortunately clip speak about 	1	-31.68629	-17.71880	13.96749	4
4021	49	probably the funniest scene is	50	the funniest scene is when 	1	-43.48458	-19.32218	24.16240	4
4022	50	gets really enjoyable bouncing head	52	really enjoyable head well yes 	2	-38.89433	-27.72449	11.16984	3
4023	52	save a bad script the	54	bad script the story line 	2	-45.07415	-20.65753	24.41662	3
4024	-1	how surprising 2/10	64	it could be only delivered 	65	-56.68241	-27.50944	29.17297	0
4025	49	a very solid thriller taking	0	          	-49	-33.14364	-18.09108	15.05256	0
4026	44	was just awful i actually	45	just awful i actually got 	1	-27.18359	-9.95831	17.22528	4
4027	64	this film great acting and	45	my favorite film of the 	-19	-15.94250	-14.01747	1.92503	1
4028	48	what an amazing performance from	49	an amazing performance from a 	1	-28.29340	-15.44411	12.84929	4
4029	45	movie was terrible like he	0	          	-45	-42.79606	-13.72402	29.07204	0
4030	44	of the worst horror film	46	worst horror film the has 	2	-44.73719	-19.84568	24.89151	4
4031	46	not wildly funny but it	48	not funny but it is 	2	-38.51317	-15.10279	23.41038	4
4032	42	then the fantastic ending when	40	tear and then the fantastic 	-2	-40.06810	-25.13795	14.93015	3
4033	59	era delightfully refreshing authentic and	60	era refreshing authentic and honest 	1	-44.18070	-19.53601	24.64469	4
4034	43	explain it best i can	44	it best i can because 	1	-62.77361	-15.56315	47.21046	4
4035	67	not a great movie but	68	not a great movie but 	1	-43.17649	-26.15563	17.02086	5
4036	68	from her best but especially	0	          	-68	-27.82333	-13.85781	13.96552	0
4037	77	winning the best documentary just	48	this film i am just 	-29	-41.78396	-23.38553	18.39843	1
4038	46	lot of great humor in	9	little bit too much of 	-37	-34.24007	-19.85722	14.38285	1
4039	46	was simply fantastic from her	0	          	-46	-34.67783	-1.94879	32.72904	0
4040	51	a long boring middle section	57	the totally miscast and soldier 	6	-37.12837	-32.53387	4.59450	0
4041	47	this one worse than pryor's	48	this one worse than character 	1	-42.34881	-24.52187	17.82694	4
4042	-1	for really cheap	0	          	1	-48.24752	-15.55330	32.69422	0
4043	48	an ultra cheap shot on	49	ultra cheap shot on video 	1	-25.06048	-24.78512	0.27536	4
4044	45	the single worst film i	0	          	-45	-33.74294	-2.16236	31.58058	0
4045	42	a complete waste of time	43	complete waste of time seems 	1	-18.87512	-10.41686	8.45826	4
4046	44	definitely my favorite one the	31	  i have seen a 	-13	-32.78672	-21.75407	11.03265	0
4047	49	will be disappointed however if	50	be disappointed however if you 	1	-24.96631	-14.30177	10.66454	4
4048	42	of the best movie it	43	the best movie it is 	1	-40.10338	-23.68533	16.41805	4
4049	47	was at best ignored and	49	at best and at worst 	2	-22.16995	-18.99911	3.17084	3
4050	53	best selling horror	54	    best horror a 	1	-6.80989	-4.74367	2.06622	2
4051	-1	this its awful 1/10	63	good thing about the film 	64	-39.82315	-21.50051	18.32264	0
4052	46	narrator was annoying the special	48	was annoying the special effect 	2	-64.35589	-15.40264	48.95325	4
4053	48	not the best movie of	49	the best movie of all 	1	-33.66088	-7.80046	25.86042	4
4054	46	is strikingly beautiful the plot	47	is beautiful the plot stands 	1	-41.14560	-14.79883	26.34677	4
4055	46	what could best be charitably	48	could best be called a 	2	-49.61179	-33.26790	16.34389	3
4056	56	you know perfectly well how	64	but it is the journey 	8	-25.87470	-25.71495	0.15975	0
4057	44	was so annoying we all	45	so annoying we all know 	1	-31.01147	-16.93345	14.07802	4
4058	43	acting is fantastic especially from	20	my favorite film of all 	-23	-34.72609	-19.02580	15.70029	0
4059	47	movie is great would it	48	is great would it not 	1	-34.07234	-23.33675	10.73559	4
4060	46	treated so badly by her	47	so badly by her mother 	1	-51.77632	-21.59980	30.17652	4
4061	46	drug real subtle screen writing	47	real subtle screen writing there 	1	-34.09172	-14.82813	19.26359	4
4062	-1	it a 9/10	45	scary look at how might 	46	-48.84487	-26.90619	21.93868	0
4063	57	but truly funny moment cage's	59	truly funny moment play with 	2	-42.52081	-18.16930	24.35151	3
4064	53	is the best way to	52	it is the best way 	-1	-30.43809	-14.69995	15.73814	4
4065	49	wendt was funny as harry	51	was funny as harry and 	2	-41.93049	-22.49934	19.43115	4
4066	46	cool but sadly is not	11	      is nowhere 	-35	-54.08374	-16.30899	37.77475	1
4067	-1	and they loved it too	75	  go see it whether 	76	-62.50648	-37.08236	25.42412	1
4068	43	did the best they could	45	the best they could with 	2	-36.09461	-16.89471	19.19990	4
4069	44	enterprise is fantastic fresh perspective	45	is fantastic fresh perspective different 	1	-51.25844	-19.21173	32.04671	4
4070	44	and i loved it still	0	          	-44	-29.16973	-17.00085	12.16888	0
4071	59	around an awful lot but	60	an awful lot but at 	1	-31.66962	-18.16098	13.50864	4
4072	63	andreu is perfect as alcan	0	          	-63	-60.26671	-14.75193	45.51478	0
4073	45	is good fun the valentine	61	one of a line he 	16	-37.91159	-26.92510	10.98649	0
4074	44	mick jagger great moment captured	23	  in a way this 	-21	-107.14085	-21.51227	85.62858	0
4075	44	is actually funny if you	45	actually funny if you would 	1	-38.52285	-10.68299	27.83986	4
